dsstox_substance_id,casn,chnm,aeid,hitc,modl,coff
DTXSID7026499,80-51-3,"4,4\'-Oxybis(benzenesulfohydrazide)",759,0.0,exp4,22.839759183883316
DTXSID2042145,1729-67-5,"Methyl 2,3-dibromopropionate",759,1.3324839407717248e-14,poly1,22.839759183883316
DTXSID1044485,3249-53-4,4-Ethoxy-4-oxobut-2-enoic acid,759,4.560008497371262e-13,poly1,22.839759183883316
DTXSID7041627,30391-89-0,2-Amino-N-(1-methylethyl)benzamide,759,0.0,exp5,22.839759183883316
DTXSID0044490,59337-93-8,Methyl 3-sulfamoylthiophene-2-carboxylate,759,4.6002287826456096e-12,poly1,22.839759183883316
DTXSID7041411,96686-51-0,2-Chloro-N-(2-methyl-4-bromophenyl)acetamide,759,8.311384009017064e-11,poly1,22.839759183883316
DTXSID6044484,27775-00-4,Isononanamine,759,4.1719208669196394e-14,poly1,22.839759183883316
DTXSID5023243,61-68-7,Mefenamic acid,759,2.573178967123473e-06,poly1,22.839759183883316
DTXSID1044489,5810-11-7,"2-Chloro-N,N-dimethyl-3-oxobutanamide",759,3.719287093076777e-15,poly1,22.839759183883316
DTXSID9020829,7021-09-2,2-Methoxy-2-phenylacetic acid,759,9.32172070889964e-11,poly1,22.839759183883316
DTXSID5037739,122-37-2,4-Anilinophenol,759,2.3199565451825196e-14,poly1,22.839759183883316
DTXSID9041368,5394-36-5,5-Ethyl-5-methylhydantoin,759,5.259709915290119e-12,poly1,22.839759183883316
DTXSID7028300,66346-01-8,"1-(4-Chlorophenyl)-4,4-dimethyl-pentan-3-one",759,0.0,exp4,22.839759183883316
DTXSID1044481,23847-08-7,"1,1\'-Disulfanediyldiazepan-2-one",759,8.644392509592993e-15,poly1,22.839759183883316
DTXSID5044491,7491-74-9,2-Oxo-1-Pyrrolidineacetamide,759,0.0,exp4,22.839759183883316
DTXSID7044475,491-07-6,"rel-(2R,5R)-5-Methyl-2-(1-methylethyl)cyclohexanone",759,0.0,exp4,22.839759183883316
DTXSID6038877,135-62-6,3-Hydroxy-2-naphthoic o-anisidide,759,2.2857110816664324e-08,poly1,22.839759183883316
DTXSID8040723,22978-25-2,2-Chloro-5-nitro-N-phenylbenzamide,759,8.462506382867929e-17,poly1,22.839759183883316
DTXSID4042208,954-21-2,N-Methyl-alpha-phenylbenzeneacetamide,759,3.546696214136565e-18,poly1,22.839759183883316
DTXSID0027981,33509-43-2,"4-Amino-6-tert-butyl-3-thioxo-3,4-dihydro-1,2,4-triazin-5(2H)-one",759,0.0,poly1,22.839759183883316
DTXSID9040714,63133-82-4,"2-Chloro-4,6-dimethylaniline",759,0.0,exp4,22.839759183883316
DTXSID4044585,14663-23-1,Dantrolene sodium,759,4.1204214141811014e-07,poly1,22.839759183883316
DTXSID4046999,1466-76-8,"2,6-Dimethoxybenzoic acid",759,0.0,gnls,22.839759183883316
DTXSID5044738,89-33-8,"Ethyl 5-oxo-1-phenyl-4,5-dihydro-1H-pyrazole-3-carboxylate",759,1.4922435957622717e-13,poly1,22.839759183883316
DTXSID4042123,1600-27-7,Mercury(II) acetate,759,0.9999997010648781,exp5,22.839759183883316
DTXSID3044702,621-07-8,N-Benzyl-N-hydroxy-1-phenylmethanamine,759,7.457729820989201e-16,poly1,22.839759183883316
DTXSID4031356,1772-03-8,Galactosamine hydrochloride,759,0.0,exp4,22.839759183883316
DTXSID7044554,15826-37-6,Cromolyn sodium,759,6.415236599020595e-15,poly1,22.839759183883316
DTXSID0044525,122-64-5,Phenylmercuric lactate,759,0.9641436774394762,poly1,22.839759183883316
DTXSID0042117,2595-54-2,Mecarbam,759,2.5741760486646448e-14,poly1,22.839759183883316
DTXSID1040324,64-00-6,m-Cumenyl methylcarbamate,759,0.0,exp4,22.839759183883316
DTXSID7041201,67375-30-8,alpha-Cypermethrin,759,3.611754019886474e-18,poly1,22.839759183883316
DTXSID3032624,42588-37-4,Kinoprene,759,0.0,poly1,22.839759183883316
DTXSID5037571,950-35-6,Methylparaoxon,759,0.0,pow,22.839759183883316
DTXSID6035285,31654-77-0,"9,12-Tetradecadien-1-ol, 1-acetate, (9E,12Z)-",759,0.0,gnls,22.839759183883316
DTXSID8047000,112-26-5,"1,2-Bis(2-chloroethoxy)ethane",759,0.0,poly1,22.839759183883316
DTXSID5040708,33228-45-4,4-Hexylaniline,759,5.329588805881293e-16,poly1,22.839759183883316
DTXSID4041604,540-18-1,n-Amyl butyrate,759,1.767361623343582e-11,poly1,22.839759183883316
DTXSID8044701,610-96-8,Methyl 2-chlorobenzoate,759,0.0,poly1,22.839759183883316
DTXSID4044747,94317-64-3,N-Butylphosphorothioic triamide,759,2.1116710141565902e-15,poly1,22.839759183883316
DTXSID8038770,557-34-6,Zinc acetate,759,0.0,exp4,22.839759183883316
DTXSID8021721,60-41-3,Strychnine hemisulphate salt,759,0.0,exp5,22.839759183883316
DTXSID7023300,83-43-2,Methylprednisolone,759,0.0,exp4,22.839759183883316
DTXSID0032029,114-49-8,Scopolamine hydrobromide,759,0.0,exp4,22.839759183883316
DTXSID9044451,627-91-8,Methyl hydrogen adipate,759,2.8166308379477725e-15,poly1,22.839759183883316
DTXSID3038696,93-89-0,Ethyl benzoate,759,8.267404487305192e-12,exp2,22.839759183883316
DTXSID2022090,622-40-2,4-(2-Hydroxyethyl)morpholine,759,9.711024055621274e-13,poly1,22.839759183883316
DTXSID9044374,122-00-9,p-Methylacetophenone,759,2.3338257712292325e-15,poly1,22.839759183883316
DTXSID8030423,6051-87-2,"5,6-Benzoflavone",759,1.1988886257278668e-11,poly1,22.839759183883316
DTXSID2044470,93-55-0,1-Phenylpropan-1-one,759,0.0001330233846604433,pow,22.839759183883316
DTXSID3040271,91-63-4,2-Methylquinoline,759,0.0,exp4,22.839759183883316
DTXSID7044427,4394-85-8,4-Morpholinecarboxaldehyde,759,0.0,pow,22.839759183883316
DTXSID5041437,77-49-6,"2-Methyl-2-nitro-1,3-propanediol",759,1.3020405603922187e-19,poly1,22.839759183883316
DTXSID6044436,517-23-7,3-Acetyldihydro-2(3H)-furanone,759,5.012907347588773e-10,poly1,22.839759183883316
DTXSID8044466,89-05-4,Pyromellitic acid,759,0.0,exp4,22.839759183883316
DTXSID3044380,134-81-6,"1,2-Diphenylethanedione",759,0.0,poly1,22.839759183883316
DTXSID7044394,98-53-3,4-tert-Butylcyclohexanone,759,0.0,poly1,22.839759183883316
DTXSID9041861,762-04-9,Diethyl phosphite,759,0.0,exp4,22.839759183883316
DTXSID3032389,4602-84-0,Farnesol,759,1.287705900444927e-16,poly1,22.839759183883316
DTXSID7023146,87-89-8,myo-Inositol,759,1.416792373764313e-12,exp2,22.839759183883316
DTXSID8035186,1193-18-6,3-Methyl-2-cyclohexen-1-one,759,0.0,poly1,22.839759183883316
DTXSID0023244,6284-40-8,"(2R,3R,4R,5S)-6-(Methylamino)hexane-1,2,3,4,5-pentol",759,6.242812929153368e-08,exp2,22.839759183883316
DTXSID7044471,93-60-7,Methyl nicotinate,759,0.0,exp4,22.839759183883316
DTXSID3035214,3391-86-4,1-Octen-3-ol,759,0.0,hill,22.839759183883316
DTXSID8042422,93-56-1,Styrene glycol,759,0.0,exp4,22.839759183883316
DTXSID8044464,81-64-1,"1,4-Dihydroxyanthracene-9,10-dione",759,2.161099143378374e-09,poly1,22.839759183883316
DTXSID8044412,2654-57-1,4-Methyl-1-phenylpyrazolidin-3-one,759,1.1898973287879986e-12,poly1,22.839759183883316
DTXSID0041220,1469-48-3,"cis-1,2,3,6-Tetrahydrophthalimide",759,0.0,exp4,22.839759183883316
DTXSID5041439,84-54-8,2-Methylanthraquinone,759,7.390088477877143e-12,poly1,22.839759183883316
DTXSID3044469,926-39-6,2-Aminoethyl hydrogen sulfate,759,6.745098376804411e-12,poly1,22.839759183883316
DTXSID2044395,143-15-7,1-Bromododecane,759,1.137225644343573e-13,poly1,22.839759183883316
DTXSID0032316,88-04-0,"4-Chloro-3,5-dimethylphenol",759,0.0,poly1,22.839759183883316
DTXSID1044437,535-87-5,"3,5-Diaminobenzoic acid",759,0.0,exp4,22.839759183883316
DTXSID3040697,118-69-4,"2,6-Dichlorotoluene",759,0.0,exp4,22.839759183883316
DTXSID3025047,112-36-7,Diethylene glycol diethyl ether,759,2.7835764828083626e-15,poly1,22.839759183883316
DTXSID8041327,89-00-9,Quinolinic acid,759,0.0,exp4,22.839759183883316
DTXSID5046986,133-37-9,dl-Tartaric acid,759,8.253056415312469e-16,poly1,22.839759183883316
DTXSID4041573,867-13-0,Triethyl phosphonoacetate,759,0.0,poly1,22.839759183883316
DTXSID2022121,791-28-6,Triphenylphosphine oxide,759,1.265910516431926e-19,poly1,22.839759183883316
DTXSID0023745,58-86-6,D-Xylose,759,0.0,poly1,22.839759183883316
DTXSID3022164,1745-81-9,2-Allylphenol,759,1.9136627809531812e-14,poly1,22.839759183883316
DTXSID4044402,1694-31-1,tert-Butyl 3-oxobutanoate,759,7.969643364227025e-06,poly1,22.839759183883316
DTXSID1044431,4620-70-6,2-(tert-Butylamino)ethanol,759,0.0,exp4,22.839759183883316
DTXSID4044452,629-03-8,"1,6-Dibromohexane",759,1.2556819823359456e-16,poly1,22.839759183883316
DTXSID2044399,1571-33-1,Phenylphosphonic acid,759,6.944880740931246e-13,poly1,22.839759183883316
DTXSID5044445,589-15-1,4-Bromobenzyl bromide,759,0.0,poly1,22.839759183883316
DTXSID2044391,88-69-7,2-Isopropylphenol,759,4.029629060800038e-16,poly1,22.839759183883316
DTXSID4044454,638-07-3,Ethyl 4-chloro-3-oxobutanoate,759,7.120764667529521e-15,pow,22.839759183883316
DTXSID8044381,13676-54-5,Bismaleimide,759,5.475167217384247e-09,poly1,22.839759183883316
DTXSID9034317,8001-54-5,Benzalkonium chloride,759,0.9995512637136192,exp2,22.839759183883316
DTXSID7040990,555-60-2,Carbonyl cyanide chlorophenylhydrazone,759,8.938248388302126e-06,poly1,22.839759183883316
DTXSID0044367,1119-97-7,Tetradonium bromide,759,0.9980457412007702,exp2,22.839759183883316
DTXSID9044370,1126-78-9,N-Butylaniline,759,0.0,exp4,22.839759183883316
DTXSID0044448,591-80-0,4-Pentenoic acid,759,3.684094630792476e-18,poly1,22.839759183883316
DTXSID5021330,124-64-1,Tetramethylolphosphonium chloride,759,7.422139473084814e-19,poly1,22.839759183883316
DTXSID4044408,2038-03-1,2-Morpholinoethylamine,759,1.6085569933645076e-12,poly1,22.839759183883316
DTXSID7044473,98-66-8,4-Chlorobenzenesulphonic acid,759,2.9783327549973736e-14,poly1,22.839759183883316
DTXSID4040767,1154-59-2,"3,5-Dichlorosalicyl-3,4-dichloroanilide",759,7.879742042857801e-08,poly1,22.839759183883316
DTXSID2044424,3731-52-0,3-(Aminomethyl)pyridine,759,0.0,exp4,22.839759183883316
DTXSID0044440,5510-99-6,"2,6-Di(butan-2-yl)phenol",759,0.0,exp4,22.839759183883316
DTXSID4041521,123-00-2,4-Morpholinepropanamine,759,0.0,exp4,22.839759183883316
DTXSID3044411,2403-89-6,"1,2,2,6,6-Pentamethylpiperidin-4-ol",759,1.8382386256378924e-09,poly1,22.839759183883316
DTXSID3044465,88-63-1,"2,4-Diaminobenzenesulfonic acid",759,0.0,hill,22.839759183883316
DTXSID3041665,122-18-9,Benzylhexadecyldimethylammonium chloride,759,0.9998663197231343,pow,22.839759183883316
DTXSID6041682,115-39-9,Bromophenol blue,759,0.0,exp4,22.839759183883316
DTXSID0044365,1118-12-3,"(1,1-Dimethylethyl)urea",759,4.4082267487739364e-10,poly1,22.839759183883316
DTXSID4036229,142-87-0,Sodium decyl sulfate,759,0.0,exp4,22.839759183883316
DTXSID4040719,97-36-9,"N-(2,4-Dimethylphenyl)-3-oxobutanamide",759,6.463500775374189e-18,poly1,22.839759183883316
DTXSID5044366,1119-94-4,Dodecyltrimethylammonium bromide,759,0.0,none,22.839759183883316
DTXSID7021233,16423-68-0,FD&C Red 3,759,2.2687119431855407e-19,poly1,22.839759183883316
DTXSID3020673,2353-45-9,FD&C Green No. 3,759,1.904931173521294e-16,poly1,22.839759183883316
DTXSID0023296,61-73-4,Methylene blue,759,1.4909002766579738e-05,poly1,22.839759183883316
DTXSID0038881,633-96-5,C.I. Acid Orange 7,759,0.0,exp4,22.839759183883316
DTXSID2041917,140-07-8,"2,2\',2\'\',2\'\'\'-(1,2-Ethanediyldinitrilo)tetrakisethanol",759,9.370244683785976e-11,poly1,22.839759183883316
DTXSID3041403,2100-42-7,"2-Chloro-1,4-dimethoxybenzene",759,0.0,exp4,22.839759183883316
DTXSID0041721,8004-92-0,C.I. Acid Yellow 3 disodium salt,759,0.0,exp4,22.839759183883316
DTXSID4040343,5437-45-6,Benzyl bromoacetate,759,0.0,poly1,22.839759183883316
DTXSID9044455,6606-59-3,"1,6-Hexanediol dimethacrylate",759,3.5064536777800387e-15,poly1,22.839759183883316
DTXSID5023114,93-14-1,Guaifenesin,759,1.6893995299515697e-19,poly1,22.839759183883316
DTXSID6038798,2050-46-6,"1,2-Diethoxybenzene",759,0.0,exp4,22.839759183883316
DTXSID8044410,21799-87-1,"Potassium 2,5-dihydroxybenzenesulfonate",759,3.4325110704875315e-13,poly1,22.839759183883316
DTXSID4041230,1668-54-8,"2-Amino-4-methoxy-6-methyl-1,3,5-triazine",759,0.0,poly1,22.839759183883316
DTXSID9044405,1937-19-5,Aminoguanidine hydrochloride,759,1.056647302554012e-18,poly1,22.839759183883316
DTXSID4044450,621-76-1,Tripropyl orthoformate,759,0.0,poly1,22.839759183883316
DTXSID5044443,56375-79-2,"N,N-Dibutyl-N-methylbutan-1-aminium chloride",759,0.0,gnls,22.839759183883316
DTXSID4042418,3026-63-9,Sodium tridecyl sulfate,759,0.0004681514733185016,exp5,22.839759183883316
DTXSID7044398,1497-49-0,"N-[5-(Phenylimino)-1,3-pentadien-1-yl]aniline hydrochloride (1:1)",759,1.1293150915786729e-16,poly1,22.839759183883316
DTXSID7031531,129-73-7,Leucomalachite green,759,0.0,exp4,22.839759183883316
DTXSID8021802,92-51-3,"1,1\'-Bicyclohexyl",759,0.0,exp4,22.839759183883316
DTXSID9044459,76-60-8,Bromcresol green,759,6.446210689677617e-08,exp2,22.839759183883316
DTXSID0021757,78-27-3,1-Ethynylcyclohexanol,759,0.0,exp4,22.839759183883316
DTXSID8043941,2591-86-8,N-Formylpiperidine,759,5.707007615218992e-10,poly1,22.839759183883316
DTXSID6022557,73-24-5,Adenine,759,2.2396730969120033e-10,poly1,22.839759183883316
DTXSID2044472,95-92-1,Diethyl oxalate,759,0.0,exp5,22.839759183883316
DTXSID3041661,611-20-1,2-Hydroxybenzonitrile,759,9.491037345195586e-13,poly1,22.839759183883316
DTXSID7023063,530-78-9,Flufenamic acid,759,3.992849181914473e-08,poly1,22.839759183883316
DTXSID3021938,111-83-1,1-Bromooctane,759,0.0,poly1,22.839759183883316
DTXSID3036286,5146-66-7,Citralva,759,1.6216077018065343e-14,poly1,22.839759183883316
DTXSID1044435,51-05-8,Procaine hydrochloride,759,1.082388794923824e-08,pow,22.839759183883316
DTXSID8044389,56539-66-3,3-Methoxy-3-methylbutan-1-ol,759,7.295673835490432e-14,poly1,22.839759183883316
DTXSID4044379,13453-07-1,Gold trichloride,759,0.029838099691885212,exp3,22.839759183883316
DTXSID1024916,2873-97-4,Diacetone acrylamide,759,2.574002687070824e-13,exp2,22.839759183883316
DTXSID9044407,19406-86-1,3-Amino-4-methylbenzamide,759,1.0528409945499475e-15,poly1,22.839759183883316
DTXSID7044421,350-03-8,3-Acetylpyridine,759,0.0,exp4,22.839759183883316
DTXSID9041659,619-65-8,4-Cyanobenzoic acid,759,4.99491929638694e-09,poly1,22.839759183883316
DTXSID9044409,2163-00-0,"1,6-Dichlorohexane",759,5.488253540805008e-16,poly1,22.839759183883316
DTXSID0038756,459-57-4,4-Fluorobenzaldehyde,759,0.0,exp4,22.839759183883316
DTXSID5040702,95-73-8,"2,4-Dichlorotoluene",759,0.0,exp4,22.839759183883316
DTXSID8044414,2840-28-0,3-Amino-4-chlorobenzoic acid,759,0.0,poly1,22.839759183883316
DTXSID4044375,123-34-2,Glycerol 1-allylether,759,2.2536367565879485e-11,poly1,22.839759183883316
DTXSID1044439,5459-58-5,Butyl cyanoacetate,759,1.720466103240567e-11,exp2,22.839759183883316
DTXSID1022009,143-16-8,Dihexylamine,759,0.0,poly1,22.839759183883316
DTXSID0038700,97-52-9,2-Methoxy-4-nitroaniline,759,0.0,exp4,22.839759183883316
DTXSID6041137,56-34-8,Tetraethylammonium chloride,759,1.987032945874927e-16,poly1,22.839759183883316
DTXSID3037626,90-98-2,"4,4\'-Dichlorobenzophenone",759,3.0412014256265784e-19,poly1,22.839759183883316
DTXSID2044420,34487-61-1,Phenol Red sodium salt,759,1.4541177833078373e-14,poly1,22.839759183883316
DTXSID3044388,36768-62-4,"2,2,6,6-Tetramethylpiperidin-4-amine",759,2.1136298020214523e-10,pow,22.839759183883316
DTXSID2036588,26027-38-3,"Glycols, polyethylene, mono(p-nonylphenyl) ether",759,0.0,gnls,22.839759183883316
DTXSID0027191,542-92-7,"1,3-Cyclopentadiene",759,1.0036557271861049e-16,poly1,22.839759183883316
DTXSID0024890,1197-01-9,p-Cymen-8-ol,759,0.0,poly1,22.839759183883316
DTXSID5044447,591-31-1,3-Methoxybenzaldehyde,759,0.0,exp4,22.839759183883316
DTXSID5022489,140-10-3,E-Cinnamic acid,759,6.4746089848213155e-09,poly1,22.839759183883316
DTXSID9044457,71-91-0,Tetraethylammonium bromide,759,2.822989478722495e-18,poly1,22.839759183883316
DTXSID4044456,71-30-7,Cytosine,759,0.0,poly1,22.839759183883316
DTXSID3044413,2687-91-4,1-Ethyl-2-pyrrolidinone,759,0.0,hill,22.839759183883316
DTXSID1036541,145-13-1,Pregnenolone,759,9.082290172132802e-15,poly1,22.839759183883316
DTXSID0044446,590-46-5,Betaine hydrochloride,759,3.917461176154405e-17,poly1,22.839759183883316
DTXSID7044392,93-04-9,2-Methoxynaphthalene,759,0.0,exp4,22.839759183883316
DTXSID9044378,13361-34-7,2-Ethylhexyl cyanoacetate,759,1.4156535092596495e-19,poly1,22.839759183883316
DTXSID5022279,24544-04-5,"2,6-Diisopropylaniline",759,9.619510623098534e-15,poly1,22.839759183883316
DTXSID4044371,1132-61-2,4-Morpholinepropanesulfonic acid,759,0.0,poly1,22.839759183883316
DTXSID7044396,143-24-8,"2,5,8,11,14-Pentaoxapentadecane",759,2.9395887363403637e-10,poly1,22.839759183883316
DTXSID7043950,149-45-1,Tiron,759,3.938325925743404e-14,poly1,22.839759183883316
DTXSID4044400,1643-19-2,Tetrabutylammonium bromide,759,1.8731329853675876e-14,poly1,22.839759183883316
DTXSID7037715,24650-42-8,"2,2-Dimethoxy-1,2-diphenylethanone",759,0.0,gnls,22.839759183883316
DTXSID3026065,129-17-9,"C.I. Acid Blue 1, sodium salt",759,6.654548924278137e-12,poly1,22.839759183883316
DTXSID0025234,17372-87-1,Eosin,759,5.060960941826552e-06,poly1,22.839759183883316
DTXSID3044384,14073-97-3,"(2S,5R)-2-Isopropyl-5-methylcyclohexan-1-one",759,0.0,poly1,22.839759183883316
DTXSID6034186,52-01-7,Spironolactone,759,0.0,gnls,22.839759183883316
DTXSID4044458,75277-39-3,Sodium 2-[4-(2-hydroxyethyl)piperazin-1-yl]ethanesulfonate,759,0.0,exp4,22.839759183883316
DTXSID8023214,51-48-9,Levothyroxine,759,6.319262431992994e-15,poly1,22.839759183883316
DTXSID4044373,1185-53-1,Tromethamine hydrochloride,759,0.0,exp4,22.839759183883316
DTXSID1044433,504-02-9,"1,3-Cyclohexanedione",759,2.9766998697832312e-18,poly1,22.839759183883316
DTXSID6044430,451-40-1,"1,2-Diphenylethanone",759,4.150599468851181e-10,poly1,22.839759183883316
DTXSID5044441,552-45-4,1-(Chloromethyl)-2-methylbenzene,759,9.032374328694911e-16,poly1,22.839759183883316
DTXSID7022679,58-85-5,Biotin,759,1.711642467907019e-18,poly1,22.839759183883316
DTXSID6042234,29836-26-8,Octyl beta-D-glucopyranoside,759,2.104843056176236e-16,poly1,22.839759183883316
DTXSID7044423,3724-43-4,N-(Chloromethylidene)-N-methylmethanaminium chloride,759,4.339234810407654e-11,poly1,22.839759183883316
DTXSID7041253,95-96-5,"3,6-Dimethyl-2,5-dioxo-1,4-dioxane",759,0.0,poly1,22.839759183883316
DTXSID9044401,1670-14-0,"Benzenecarboximidamide, monohydrochloride",759,3.921303221286698e-18,poly1,22.839759183883316
DTXSID6044438,542-28-9,Tetrahydro-2H-pyran-2-one,759,0.0,exp4,22.839759183883316
DTXSID3044463,78-08-0,Ethenyl(triethoxy)silane,759,5.1413741958776724e-17,poly1,22.839759183883316
DTXSID8044462,780-69-8,Triethoxy(phenyl)silane,759,0.0,exp4,22.839759183883316
DTXSID2044393,95-45-4,Dimethylglyoxime,759,3.2528206362010807e-09,gnls,22.839759183883316
DTXSID2036827,91-95-2,"3,3\'-Diaminobenzidine",759,0.0,exp5,22.839759183883316
DTXSID5022437,500-38-9,Nordihydroguaiaretic acid,759,9.478601335385885e-11,exp2,22.839759183883316
DTXSID7044390,6610-29-3,N-Methylhydrazinecarbothioamide,759,4.327234505772535e-16,pow,22.839759183883316
DTXSID3040724,5908-99-6,Atropine sulfate monohydrate,759,0.0,exp4,22.839759183883316
DTXSID2024662,357-57-3,Brucine,759,7.325038160863071e-07,gnls,22.839759183883316
DTXSID7040316,7718-54-9,Nickel chloride,759,1.5088445634947892e-12,poly1,22.839759183883316
DTXSID3025540,54-64-8,Thimerosal,759,7.0580202769039666e-06,poly1,22.839759183883316
DTXSID2044428,4420-74-0,3-Mercaptopropyltrimethoxysilane,759,1.0753277700790566e-13,poly1,22.839759183883316
DTXSID9035206,2179-57-9,Diallyl disulfide,759,0.0,exp4,22.839759183883316
DTXSID4038847,24801-88-5,(3-Isocyanatopropyl)triethoxysilane,759,0.0,gnls,22.839759183883316
DTXSID7044429,4422-95-1,"1,3,5-Benzenetricarbonyl trichloride",759,4.8019457951531517e-11,poly1,22.839759183883316
DTXSID4044404,1892-29-1,2-Hydroxyethyl disulfide,759,0.0,poly1,22.839759183883316
DTXSID8044383,139-66-2,Diphenyl sulfide,759,0.0,poly1,22.839759183883316
DTXSID2044397,1493-13-6,Trifluoromethanesulfonic acid,759,3.0985612024651863e-10,poly1,22.839759183883316
DTXSID0044369,1122-58-3,"N,N-Dimethylpyridin-4-amine",759,0.0,pow,22.839759183883316
DTXSID8022082,614-80-2,2-Hydroxyacetanilide,759,6.383478870831912e-14,poly1,22.839759183883316
DTXSID2041389,93-08-3,2\'-Acetonaphthone,759,0.0,exp4,22.839759183883316
DTXSID3044382,137-00-8,Thiamine thiozole,759,0.0,exp4,22.839759183883316
DTXSID7044425,3878-55-5,Monomethyl succinate,759,0.0,exp4,22.839759183883316
DTXSID8042181,7149-79-3,N-(3-Chloro-4-methylphenyl)acetamide,759,0.0,poly1,22.839759183883316
DTXSID2022127,831-82-3,4-Phenoxyphenol,759,1.5150219790696595e-11,poly1,22.839759183883316
DTXSID4042252,7152-80-9,4-(Dimethylamino)phenylthiocyanate,759,0.0,exp4,22.839759183883316
DTXSID3047003,7778-74-7,Potassium perchlorate,759,4.902753383764409e-19,poly1,22.839759183883316
DTXSID7044479,14814-09-6,3-(Triethoxysilyl)propane-1-thiol,759,3.199011385251996e-14,poly1,22.839759183883316
DTXSID6044488,5496-10-6,1-Aminocyclohexanecarbonitrile,759,0.0,exp4,22.839759183883316
DTXSID6040404,5300-03-8,9-cis- Retinoic acid,759,5.8183549515231926e-18,poly1,22.839759183883316
DTXSID2027759,13893-53-3,"2-Amino-2,3-dimethylbutanenitrile",759,1.0738142431443315e-18,poly1,22.839759183883316
DTXSID3022798,80-77-3,Chlormezanone,759,0.0,poly1,22.839759183883316
DTXSID1044487,5137-55-3,Methyltrioctylammonium chloride,759,0.9999996327986006,exp5,22.839759183883316
DTXSID9041366,119-27-7,"2,4-Dinitroanisole",759,7.026860871002478e-14,poly1,22.839759183883316
DTXSID7041461,3737-41-5,"3,3,4,4-Tetrachlorotetrahydrothiophene 1,1-dioxide",759,4.439229501006268e-05,poly1,22.839759183883316
DTXSID5023035,33419-42-0,Etoposide,759,0.0,exp5,22.839759183883316
DTXSID5020239,145040-37-5,Candesartan cilexetil,759,3.060829252939467e-11,poly1,22.839759183883316
DTXSID7041178,2657-00-3,"6-Diazo-5,6-dihydro-5-oxo1-naphthalenesulfonic acid sodium salt",759,0.0,pow,22.839759183883316
DTXSID3035266,20711-10-8,(Z)-Tetradec-11-enyl acetate,759,4.158495026492559e-15,poly1,22.839759183883316
DTXSID1042574,15676-16-1,Sulpiride,759,0.0,exp4,22.839759183883316
DTXSID1044568,54982-83-1,"1,4-Dioxacyclohexadecane-5,16-dione",759,3.9767050675510034e-11,poly1,22.839759183883316
DTXSID4041783,1918-13-4,Chlorthiamid,759,0.0,exp4,22.839759183883316
DTXSID4020612,90-49-3,Ethylphenylacetylurea,759,0.0,hill,22.839759183883316
DTXSID0042080,18854-01-8,Isoxathion,759,1.0917462661957422e-17,poly1,22.839759183883316
DTXSID1042441,1918-11-2,Terbucarb,759,7.942221893842425e-09,poly1,22.839759183883316
DTXSID2044682,51410-72-1,"N,N,N-Trimethyl-3-[(2-methylacryloyl)amino]propan-1-aminium chloride",759,0.0,none,22.839759183883316
DTXSID8042218,2173-56-0,Pentyl valerate,759,0.0,exp4,22.839759183883316
DTXSID8044709,6375-27-5,"N-(2,5-Dimethoxyphenyl)-3-oxobutanamide",759,0.0,none,22.839759183883316
DTXSID9042097,96-08-2,Limonene diepoxide,759,1.936374937906594e-15,poly1,22.839759183883316
DTXSID5044578,827-19-0,"Sodium 2,5-dimethylbenzenesulfonate",759,1.526618729075072e-18,poly1,22.839759183883316
DTXSID1041346,533-23-3,"2,4-D-ethyl ester",759,5.434318539485444e-11,poly1,22.839759183883316
DTXSID3040352,39300-45-3,Dinocap,759,1.6353360643004805e-09,poly1,22.839759183883316
DTXSID3032412,81405-85-8,Imazamethabenz-methyl,759,0.0,poly1,22.839759183883316
DTXSID8032417,25311-71-1,Isofenphos,759,1.299379268547651e-18,poly1,22.839759183883316
DTXSID5041273,118-47-8,Pyrazolone T,759,8.554823866605777e-15,poly1,22.839759183883316
DTXSID9040265,29091-05-2,Dinitramine,759,0.0,exp4,22.839759183883316
DTXSID5042083,58769-20-3,Kadethrin,759,2.08664367054262e-15,poly1,22.839759183883316
DTXSID3041873,22936-75-0,Dimethametryn,759,5.5631826071946574e-14,poly1,22.839759183883316
DTXSID4040268,973-21-7,Dinobuton,759,2.7895470550867335e-08,poly1,22.839759183883316
DTXSID9044538,13301-61-6,C.I. Disperse Orange 37,759,0.0,exp4,22.839759183883316
DTXSID6044692,55-16-3,Scopolamine hydrochloride,759,9.44359215372825e-19,poly1,22.839759183883316
DTXSID2041672,502-55-6,Diethyl dithiobis(thionoformate),759,0.0,gnls,22.839759183883316
DTXSID9044534,13031-43-1,4-Acetylphenyl acetate,759,1.3827354555672018e-14,poly1,22.839759183883316
DTXSID1037224,3521-62-8,Erythromycin estolate,759,3.0407576846289188e-15,poly1,22.839759183883316
DTXSID6026119,527-53-7,"1,2,3,5-Tetramethylbenzene",759,1.2059807799417732e-19,poly1,22.839759183883316
DTXSID9044532,130-20-1,D&C Blue No. 9,759,1.988646799545244e-18,poly1,22.839759183883316
DTXSID2041541,2050-99-9,"2,8-Dimethylnonan-5-one",759,4.452858921318418e-15,poly1,22.839759183883316
DTXSID7042190,2605-79-0,"N,N-Dimethyldecylamine oxide",759,1.316322366408557e-06,exp2,22.839759183883316
DTXSID8044549,13967-50-5,Potassium dicyanoaurate,759,0.06559253477195981,poly1,22.839759183883316
